,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Floors,Windows,PreviousSalePrice,IsLuxury,Fireplace_Yes,HouseColor_Green,HouseColor_Red,HouseColor_White,HouseColor_Yellow,Garage_Yes
6950,2129.83,2.629745897,5,700.12,36.77,10.0,0.83,20.87,99.9,1.43,8.97,8.32,10.0,1,12,1013852.979,1,0,0,0,0,0,0
410,674.64,1.246114285,3,730.15,13.36,4.96,6.17,12.54,94.65,1.42,3.95,7.81,5.28,1,21,164525.719,0,0,0,0,1,0,0
4064,1545.95,2.142643009,5,573.53,35.09,10.0,66.75,10.25,94.91,1.9,8.18,6.51,3.92,1,11,478298.7798,1,1,0,0,0,0,0
6859,1496.88,2.740759061,5,697.14,28.01,10.0,37.08,0.01,97.24,0.92,7.48,5.88,4.38,1,15,990446.1533,1,0,0,1,0,0,1
2386,1488.04,2.590808927,1,707.73,22.05,6.58,111.86,15.9,97.59,1.71,3.96,4.06,5.97,1,21,119951.8576,0,0,0,0,0,1,0
5121,897.54,4.078440573,5,1032.54,7.54,9.49,38.12,12.48,92.93,1.34,6.82,5.01,5.8,1,9,818819.4606,1,0,1,0,0,0,1
2091,1205.53,1.087794174,3,351.27,66.61,8.62,31.8,8.05,97.61,0.93,5.12,2.23,4.34,1,9,149191.2471,0,1,0,1,0,0,0
4635,666.52,1.0,5,773.56,47.59,5.41,52.71,9.19,99.76,0.68,4.33,10.0,5.28,1,15,250643.4901,1,0,0,0,1,0,1
601,628.88,1.986326517,1,179.77,41.63,4.08,45.89,28.63,92.71,2.01,2.12,0.65,5.26,2,26,24371.03455,1,1,0,1,0,0,1
5428,1541.98,1.741463873,5,737.18,35.23,10.0,7.84,1.9,89.41,1.18,8.53,4.67,7.13,1,19,552795.8702,1,1,1,0,0,0,0
3013,1045.42,1.449274842,2,756.05,4.95,2.61,1.18,23.68,99.4,1.56,2.78,10.0,5.56,1,16,121425.0194,0,0,0,0,0,1,0
4792,1285.87,2.684899855,4,510.23,38.81,8.32,4.55,23.0,95.45,1.69,3.9,10.0,10.0,1,7,448693.3186,1,1,1,0,0,0,0
5530,1148.28,2.399158299,3,504.35,90.37,5.64,107.73,38.62,85.57,1.03,1.67,0.85,2.64,1,25,320678.1147,1,1,0,0,0,0,1
2219,550.0,1.701678949,3,91.61,4.3,9.14,34.32,20.35,99.9,1.75,4.51,9.82,8.56,2,28,41700.97327,0,0,0,0,0,0,0
2465,770.2,2.046171482,4,443.68,45.32,4.79,42.78,18.51,91.86,1.04,5.14,9.82,8.83,1,18,455458.5493,0,0,0,0,1,0,0
5858,1746.58,2.404733393,2,857.46,26.04,5.1,21.2,10.77,87.46,1.94,8.01,10.0,7.47,1,16,414444.9818,1,0,0,0,1,0,0
837,895.14,1.590665111,3,227.24,38.7,5.24,57.28,16.53,95.76,2.1,4.91,7.14,6.2,1,0,151718.0918,0,0,1,0,0,0,1
3325,922.14,2.201287453,2,498.24,36.83,4.23,50.06,18.08,88.56,1.36,5.89,3.86,7.61,1,25,177938.6605,0,0,1,0,0,0,0
624,1005.43,1.0,3,85.53,53.07,7.32,22.52,11.77,89.35,1.28,1.86,4.93,5.31,1,16,223764.4338,0,1,0,1,0,0,1
1627,954.69,1.838261156,1,686.22,43.88,2.77,38.87,15.23,80.39,1.96,0.15,1.22,3.29,1,7,238567.3987,0,0,0,0,0,1,0
806,550.0,1.96218746,1,557.55,46.88,6.18,19.87,2.11,94.17,1.19,2.74,3.11,6.41,1,15,67341.7875,0,0,0,0,0,0,1
4978,588.25,3.185778228,5,654.63,47.94,7.95,48.41,9.02,88.71,1.44,5.2,7.68,7.74,2,24,468549.4808,1,0,0,0,0,1,0
5580,1644.94,3.358326898,4,1206.59,42.01,4.78,41.64,24.32,91.61,1.76,7.47,1.69,2.51,1,3,369149.6639,1,1,0,0,0,1,0
3115,967.51,1.841319858,3,204.59,22.47,9.66,0.53,20.39,98.13,2.35,6.57,8.55,8.8,1,7,119207.6603,0,0,0,0,0,1,0
637,798.61,1.569698146,2,335.16,36.1,7.89,53.3,31.12,89.92,2.01,3.92,8.99,8.81,1,10,28083.1033,0,0,0,0,1,0,0
423,550.0,2.63613339,4,55.88,43.24,8.03,9.11,21.18,99.9,1.8,5.85,8.63,8.59,1,15,299080.0829,0,0,0,0,0,0,0
4823,958.49,4.833488876,5,484.08,31.51,10.0,45.18,19.78,98.96,1.01,7.85,9.09,7.33,1,13,577575.4605,1,1,0,0,0,0,0
1996,808.03,1.127582381,2,401.62,31.34,7.27,47.0,19.64,98.47,1.05,3.85,6.18,4.36,1,10,20057.45809,0,0,0,1,0,0,0
4472,1173.3,1.969105859,4,251.69,7.44,10.0,36.68,8.96,99.9,1.04,7.64,7.44,6.55,2,28,360866.5817,1,0,1,0,0,0,0
4620,1240.92,2.308406942,3,154.29,60.77,10.0,92.89,34.28,95.58,1.24,6.39,1.47,2.75,1,19,194230.5541,1,0,0,0,1,0,0
2486,1334.77,2.749004843,3,438.21,57.07,6.7,5.48,6.6,95.84,2.11,7.5,10.0,8.45,2,17,298354.2426,0,0,0,0,1,0,0
6619,853.49,2.157362195,2,278.3,13.94,7.71,50.69,13.32,94.13,1.12,5.61,9.69,8.68,1,3,206464.6837,1,0,0,0,0,1,0
150,806.32,2.393869424,3,213.07,15.42,7.84,23.42,29.33,99.9,1.82,4.08,4.56,6.92,2,29,195682.1267,1,1,0,1,0,0,1
3109,550.0,2.213929011,3,89.67,44.39,4.13,43.52,6.08,93.45,2.04,0.17,2.95,3.81,1,9,112890.4314,0,0,0,0,0,0,0
1580,1021.28,1.588290693,1,31.4,14.06,6.03,97.46,16.94,99.9,1.81,4.4,2.56,6.7,1,13,37249.18079,0,0,0,1,0,0,0
6045,1743.94,3.646045235,3,383.02,40.36,6.4,96.3,11.18,93.29,2.05,6.1,8.49,5.4,1,26,514434.3133,0,0,1,0,0,0,0
5870,1371.0,2.005352188,3,397.63,13.65,7.06,26.75,16.49,92.33,1.75,5.65,9.13,8.83,1,16,447884.1954,1,0,0,1,0,0,0
626,993.36,3.085294041,2,276.53,37.0,7.25,12.7,11.92,93.03,1.01,5.56,5.86,6.23,1,25,232577.4135,0,0,0,0,0,0,0
3002,847.13,1.0,4,1113.81,40.58,5.94,13.62,7.01,96.41,1.22,2.56,6.09,7.62,2,28,205987.446,0,1,1,0,0,0,0
4601,1338.96,3.277371785,1,356.98,43.5,4.36,81.9,49.81,96.64,1.61,2.75,5.46,7.78,1,10,241464.7263,1,0,0,0,0,0,0
3796,934.62,2.7828403,3,383.98,23.99,10.0,41.69,32.8,91.7,1.25,5.74,4.06,2.06,1,14,186817.9744,1,1,1,0,0,0,1
5941,1578.04,1.648289366,4,162.12,22.54,7.9,53.82,3.23,96.75,0.88,6.26,3.89,0.83,1,16,444908.2379,1,1,0,0,0,1,1
3481,657.69,1.0,4,9.84,18.7,7.65,67.67,6.7,97.21,1.39,0.62,7.01,3.69,1,19,83477.14912,0,1,0,0,0,0,0
143,589.27,2.242666173,4,261.54,13.26,8.42,4.68,12.52,99.13,1.95,7.04,7.79,7.03,1,0,387208.5521,0,0,1,0,0,0,0
4813,1441.86,1.129783364,3,864.27,40.12,7.75,63.92,15.05,97.8,1.6,6.47,7.08,4.74,1,20,237334.4133,1,1,0,0,0,0,0
2574,944.74,1.70991746,1,322.81,18.89,8.52,108.85,9.33,96.12,2.09,2.93,7.81,5.15,1,16,37852.98083,0,0,0,1,0,0,0
4662,804.0,3.209931812,2,85.31,2.7,6.19,4.94,3.68,96.17,1.5,6.2,9.67,5.61,1,14,361865.046,1,0,0,0,0,1,1
4014,1091.16,2.048895801,4,989.68,30.23,10.0,25.58,1.73,99.9,1.13,7.65,4.34,6.33,1,13,393003.2219,1,0,0,0,1,0,0
1880,550.0,1.0,3,140.74,37.74,4.68,136.57,29.99,95.42,2.61,2.45,3.44,4.1,1,23,100058.5555,0,0,0,1,0,0,1
6584,1644.34,3.604722135,2,726.65,25.55,5.92,6.92,2.78,99.9,0.98,5.24,6.41,8.78,1,14,594793.2011,1,1,0,0,0,0,0
5251,1245.36,1.0,4,727.46,48.94,8.16,33.55,19.67,99.9,1.86,3.69,6.36,3.65,1,18,358004.9016,1,0,0,0,0,1,0
3452,574.93,1.340327819,2,487.75,37.67,5.85,113.69,12.02,88.18,2.32,2.16,8.86,5.83,1,19,124097.018,0,0,0,0,0,0,1
6318,1187.94,1.100998953,5,648.2,2.47,8.64,23.57,4.17,97.08,1.27,4.45,6.81,2.77,1,17,360786.3084,1,0,0,0,0,1,0
3605,988.48,1.478648763,4,597.16,1.22,4.51,57.42,20.55,87.73,1.28,4.09,8.59,7.62,1,20,195707.0025,1,1,1,0,0,0,0
3342,1187.21,2.373100763,3,566.0,20.93,4.91,65.64,1.53,90.14,1.61,4.74,7.73,6.88,1,23,277111.1081,0,1,1,0,0,0,0
5527,818.83,1.0,4,845.29,44.12,4.35,8.02,40.61,99.9,1.13,2.79,4.6,6.95,1,16,250706.267,1,0,0,0,0,0,1
6718,1282.25,3.294097827,4,1107.92,27.25,8.6,73.6,27.75,95.75,0.48,4.35,5.64,5.08,1,8,510402.6408,1,0,0,0,1,0,0
2171,561.66,1.0,2,569.17,16.98,3.64,53.49,24.15,86.58,1.82,2.48,10.0,5.94,1,18,60430.85397,1,0,0,0,0,1,1
6282,550.0,2.394913408,3,901.68,45.68,7.66,20.04,25.71,98.81,1.78,4.29,7.75,7.08,2,30,258776.4313,1,0,0,0,1,0,0
4975,846.32,1.0,3,411.26,50.98,5.03,16.75,0.44,93.25,1.26,4.16,8.23,5.62,1,9,221033.9943,1,1,1,0,0,0,0
5171,1555.16,3.00057019,3,294.43,44.82,4.56,44.85,29.79,85.46,0.79,4.43,7.78,5.88,1,8,370346.1879,1,0,1,0,0,0,0
2780,632.84,1.0,4,676.1,35.64,7.85,19.53,20.04,92.7,1.01,4.24,6.49,7.73,1,17,140640.6131,0,0,0,0,0,1,1
4720,774.9,1.0,4,609.13,26.26,7.42,45.2,47.08,95.92,1.44,7.21,2.93,4.33,2,32,186578.5257,0,0,0,0,0,1,1
6923,550.0,1.003707677,1,185.55,12.87,5.23,28.39,26.59,90.59,1.35,3.68,4.67,3.26,1,6,526060.4651,1,0,1,0,0,0,0
2832,604.7,1.398602621,3,358.48,23.05,4.65,92.22,11.37,95.25,1.38,4.1,9.77,10.0,1,23,127113.1109,1,0,1,0,0,0,0
6972,1660.73,2.462371258,2,304.76,12.55,9.18,26.25,30.23,96.54,1.49,4.24,8.1,6.23,1,4,329318.8029,1,0,0,0,1,0,0
5462,1030.27,1.306311993,3,723.0,62.82,5.96,15.76,8.84,88.26,0.8,3.43,1.41,0.96,1,10,191660.7394,1,0,0,0,0,0,0
2230,907.67,1.491771879,3,188.41,19.17,8.54,35.33,22.88,96.6,1.59,6.64,9.01,4.82,1,8,332738.0215,0,0,0,0,0,1,1
617,550.0,1.0,3,201.96,40.06,4.59,44.27,14.3,95.1,1.85,2.95,2.91,4.27,1,13,92216.48251,1,0,0,0,0,0,1
1324,550.0,1.103740204,3,727.66,31.2,3.84,5.52,18.41,89.01,1.54,2.79,6.24,7.3,2,25,18600.98567,1,0,0,0,0,1,0
6078,1930.03,1.582417956,4,800.71,19.86,6.08,29.03,7.48,95.55,1.81,4.96,10.0,9.57,2,6,528048.0859,1,0,1,0,0,0,0
690,550.0,2.954282862,2,752.61,25.2,2.56,45.4,8.39,91.15,1.63,2.34,0.64,3.06,1,22,83149.72661,0,0,0,0,1,0,0
6773,987.0,3.556596677,4,538.63,27.97,10.0,5.77,8.94,94.58,0.71,8.09,10.0,7.27,1,14,448147.8504,1,0,0,1,0,0,0
2288,920.23,1.322823373,2,628.62,56.68,5.81,13.11,27.16,92.05,1.52,6.01,7.23,7.72,1,19,33920.57588,0,1,0,1,0,0,1
3302,962.64,1.434845642,2,204.86,52.53,7.81,25.58,23.94,99.9,2.08,1.49,6.26,3.8,1,9,69976.88817,0,1,0,0,0,1,0
5785,984.08,5.152481687,2,731.79,37.81,6.44,70.55,3.22,88.74,0.82,6.05,5.52,5.6,2,25,387826.079,0,1,0,1,0,0,1
1350,754.31,1.0,4,778.7,43.88,4.17,24.07,34.64,91.21,1.43,5.03,6.18,6.05,1,13,140473.8686,0,0,0,0,0,1,1
5837,1394.47,3.616210489,3,143.41,45.53,6.78,15.34,1.5,96.11,1.26,5.45,8.41,8.97,1,13,319132.6757,1,0,0,0,0,0,0
6602,1406.33,2.691176163,4,58.68,13.03,8.5,62.5,2.4,91.77,1.22,7.52,4.65,5.93,1,18,435447.0149,1,0,0,0,0,1,0
2729,550.0,1.0,1,560.02,38.62,5.63,108.95,1.18,99.78,1.53,3.37,3.15,3.74,1,22,35490.85796,0,0,0,0,0,1,1
5926,1297.6,3.036959917,4,634.47,29.19,10.0,29.92,19.28,95.51,0.48,6.6,8.14,8.45,1,14,453044.0803,1,0,0,1,0,0,0
5782,1095.87,2.496769408,4,86.61,63.3,6.32,140.86,5.08,94.71,2.3,3.59,10.0,7.63,1,16,271020.5549,1,0,0,1,0,0,1
5788,1027.66,3.398431562,4,523.99,11.9,8.94,37.96,52.37,92.7,1.45,8.02,9.15,7.66,1,14,435646.4028,1,1,0,1,0,0,0
4561,550.0,3.557038767,3,103.65,27.32,10.0,63.48,15.96,95.59,1.28,6.87,6.69,7.09,1,15,362688.7104,1,1,0,1,0,0,1
1187,1789.94,1.0,2,407.92,44.43,4.87,93.96,25.18,83.84,1.88,1.99,3.36,3.9,1,16,205.4453475,0,0,1,0,0,0,0
1191,550.0,2.032352142,3,557.19,24.73,6.45,73.11,10.43,94.89,1.14,2.79,8.63,8.98,2,61,106672.0083,0,1,1,0,0,0,0
145,1244.05,1.0,3,474.75,23.75,6.48,50.35,10.24,90.92,1.67,3.81,7.93,8.12,1,20,58549.71219,0,1,0,1,0,0,1
6350,1494.81,4.616437934,4,584.94,14.74,10.0,43.58,9.72,95.69,0.58,6.13,3.76,6.33,1,4,563832.0282,1,0,0,1,0,0,0
3572,1929.23,3.255581475,5,564.42,51.54,10.0,11.34,2.89,96.37,1.56,8.9,5.26,5.02,2,22,741284.5407,1,0,0,1,0,0,1
4420,1967.05,2.23160793,3,1080.25,23.29,9.27,97.49,17.71,83.9,2.25,7.34,5.22,4.15,1,14,271684.6067,1,0,0,0,0,1,0
3742,550.0,1.527471749,4,696.52,62.44,6.36,22.06,22.58,83.63,1.68,2.64,4.98,8.44,1,16,170616.1755,1,0,0,0,1,0,0
1762,680.92,2.978323616,1,551.7,9.63,6.72,16.79,2.8,85.17,1.52,3.51,5.45,5.63,1,22,34562.74504,0,1,0,1,0,0,0
3800,863.99,2.350976374,3,578.21,44.02,7.37,58.04,1.91,99.78,1.77,6.23,10.0,9.89,2,47,290199.094,1,0,0,1,0,0,0
4802,998.35,1.218721708,2,633.07,6.78,6.32,57.18,32.4,89.86,0.88,5.52,5.76,7.42,1,3,235314.3907,1,0,0,0,1,0,0
4810,1291.47,1.708679822,4,66.02,20.22,6.07,57.63,25.53,88.07,1.48,3.39,5.43,5.05,2,27,367865.6689,1,0,0,1,0,0,1
1834,559.06,1.0,1,494.75,35.66,6.08,35.22,17.84,98.23,0.89,2.68,3.56,4.02,1,25,105762.5848,1,0,0,0,0,1,1
6861,834.77,1.815115957,4,655.14,10.11,9.2,6.51,21.97,97.0,1.83,6.13,7.42,8.04,1,13,354325.7885,1,1,0,1,0,0,1
1111,1373.52,1.478582137,2,243.99,40.27,6.6,37.42,16.62,90.89,1.71,4.67,6.25,6.79,1,3,235284.6693,0,0,0,0,0,1,0
2127,644.33,1.767759052,3,155.4,9.84,7.97,61.88,8.5,94.97,1.53,3.54,3.46,3.83,2,30,114872.9599,0,0,0,0,1,0,0
4997,720.33,1.936680919,4,550.78,25.88,7.88,26.14,0.83,95.38,1.53,3.67,10.0,5.69,2,11,277091.1304,1,0,0,1,0,0,1
4783,1082.47,3.742363,5,428.3,3.82,9.57,4.91,0.14,97.6,1.08,8.78,9.24,7.12,1,9,657714.0226,1,0,0,0,0,0,0
6310,722.72,1.0,5,727.14,67.67,7.7,47.27,15.28,88.47,1.78,2.61,6.57,8.41,2,10,257980.1353,1,0,0,0,0,0,1
5726,1287.6,2.404376522,4,730.59,37.77,6.72,23.06,17.31,89.98,1.99,6.18,5.74,7.36,2,31,395724.6431,1,1,0,0,0,1,0
2277,550.0,2.897126928,3,530.03,41.38,6.57,37.99,22.32,93.74,1.25,2.12,1.83,4.17,1,10,59111.99664,0,1,0,0,1,0,0
3795,801.77,1.571140719,5,135.67,36.55,7.19,55.26,20.33,91.46,0.98,4.21,5.02,6.75,2,32,428494.8875,1,1,0,1,0,0,0
2499,613.71,1.320775716,5,609.64,44.17,10.0,8.46,27.96,94.58,1.46,4.85,9.4,7.83,2,24,203371.6852,0,0,0,0,1,0,0
6035,1343.93,1.082210054,4,235.42,41.03,5.21,84.48,32.86,96.14,2.28,3.22,9.57,7.46,1,20,304777.2819,1,0,0,0,0,0,1
1824,1047.19,1.154523323,2,127.56,21.2,0.89,64.43,25.27,86.94,1.85,1.35,9.27,5.63,1,9,70365.55638,0,0,0,0,0,0,0
2788,730.3,3.465489528,4,1162.25,24.96,6.34,8.95,5.83,92.75,1.68,5.92,8.4,6.42,1,6,454680.4699,0,0,0,0,0,0,1
4196,1133.71,1.013462153,5,565.32,36.18,6.39,55.63,31.74,95.88,1.65,7.2,9.27,7.86,1,16,381966.0307,1,0,1,0,0,0,0
4386,804.42,1.731522354,3,66.63,48.71,8.31,32.33,14.28,97.59,1.15,6.19,8.29,5.06,1,9,283569.1904,1,0,1,0,0,0,0
3827,901.82,2.308496355,4,592.31,28.72,8.19,105.35,4.34,92.18,1.74,7.51,6.46,7.8,1,17,534823.9978,1,1,0,1,0,0,0
2492,1605.01,1.0,2,389.2,11.83,6.59,70.95,12.36,95.43,1.7,5.99,4.48,6.53,1,14,254523.2808,0,0,0,0,0,0,0
878,953.78,1.623211954,2,360.56,26.11,5.14,8.04,28.72,91.76,2.2,3.49,10.0,7.03,1,6,135806.6345,1,0,0,0,0,1,0
1455,760.77,3.255048964,3,179.59,8.09,4.99,32.81,4.34,86.84,1.82,5.17,3.61,6.7,1,29,256783.6554,0,1,0,0,0,1,0
391,1108.17,1.0,3,599.08,34.18,3.75,41.57,27.91,99.9,2.0,4.72,6.17,5.4,1,6,326871.9349,0,0,0,0,0,0,0
4182,982.87,2.100869448,3,495.4,17.54,7.62,56.15,34.62,98.12,1.69,5.51,3.37,8.52,2,38,307436.6769,1,0,0,0,1,0,1
2283,758.47,1.0,3,233.15,45.77,4.69,1.05,29.78,89.96,1.17,3.01,2.89,3.18,1,13,237253.1826,1,0,1,0,0,0,0
2714,1013.78,1.0,2,258.82,24.69,5.74,83.44,8.55,94.59,1.53,5.49,3.72,3.9,1,18,3032.312499,0,0,0,0,0,0,0
5371,1448.76,2.803462253,2,420.23,27.39,6.96,30.51,12.67,88.88,1.29,8.07,4.5,3.81,2,25,405357.3565,1,0,0,0,0,0,0
5619,1601.24,1.0,3,763.98,45.98,6.7,36.58,13.81,99.9,1.59,4.86,7.02,4.04,1,14,442226.1074,1,0,0,0,0,1,1
2958,1025.08,2.518201312,3,898.79,19.88,8.99,5.95,14.62,97.33,0.41,6.17,5.08,7.02,1,19,216956.1219,0,0,0,0,1,0,1
475,698.31,2.075840252,2,98.81,44.86,5.82,73.66,26.45,99.65,2.01,2.7,4.72,5.84,1,8,124951.696,0,0,0,1,0,0,0
1694,820.47,1.783050325,2,678.76,36.6,8.95,24.39,32.53,95.92,0.57,7.84,9.59,8.96,1,15,129981.4305,0,0,0,0,0,0,0
1295,720.92,3.057766052,2,713.3,47.08,6.35,110.21,17.24,88.9,1.41,5.09,9.56,7.61,1,-2,165097.9751,0,1,0,0,0,1,1
2092,837.37,1.0,4,235.1,51.05,6.96,53.22,36.03,99.9,1.63,2.77,10.0,6.68,1,12,104559.7288,0,0,0,0,0,0,0
3050,550.0,1.620942638,2,623.76,29.13,3.35,29.17,7.75,85.2,1.7,4.02,9.07,4.62,1,11,47072.52054,0,1,0,1,0,0,0
1137,1589.48,1.649524983,4,257.65,23.97,8.89,54.52,21.3,86.59,1.47,3.09,1.4,2.47,1,8,364946.8022,0,0,1,0,0,0,0
2072,550.0,2.599736227,2,711.91,10.63,2.98,85.45,34.72,91.49,2.27,3.62,0.06,4.05,1,20,81347.8803,0,0,0,0,0,0,0
5331,1423.57,3.7360299,6,249.96,21.33,8.87,54.89,11.77,94.53,1.39,9.68,4.03,5.7,1,15,959159.7878,1,1,0,1,0,0,0
832,1941.73,1.394729926,2,243.56,23.16,6.01,22.93,26.37,98.23,1.92,4.18,5.18,3.96,1,13,143235.7585,0,0,0,1,0,0,0
591,646.13,2.232483995,3,573.88,9.66,7.11,71.64,23.97,95.35,1.47,3.06,1.54,3.96,1,16,159602.6435,0,1,0,0,1,0,0
4658,1627.88,3.360291165,2,715.12,42.88,9.02,62.93,11.74,99.05,0.65,6.75,5.41,5.02,1,22,559303.9752,1,0,0,0,1,0,1
5716,1696.32,1.163624985,5,528.83,35.16,10.0,21.82,21.29,97.16,1.35,8.8,10.0,8.0,2,35,677069.6931,1,0,0,1,0,0,0
3592,1176.46,2.072439302,4,660.02,26.29,8.32,40.96,29.55,93.88,1.68,5.79,5.44,5.82,2,26,410271.0218,1,0,0,0,0,1,1
5731,690.82,1.723999447,5,983.03,50.05,9.52,25.08,1.17,96.46,2.26,6.3,3.7,6.93,1,11,322018.9183,0,0,1,0,0,0,0
109,550.0,1.459498305,2,956.66,28.22,4.92,18.07,1.2,99.9,1.99,1.41,6.3,7.12,1,20,146499.1281,0,0,0,1,0,0,0
5256,839.76,1.026853842,4,138.49,47.83,8.98,6.82,8.14,91.74,1.64,6.95,10.0,5.18,1,22,210391.3352,1,0,0,0,1,0,0
4318,1258.98,2.013493145,3,408.25,11.81,6.87,134.89,22.47,95.75,1.18,5.01,8.53,6.44,1,2,382632.6063,1,0,0,1,0,0,1
1052,1494.94,1.235246366,2,47.64,41.5,5.47,92.86,1.89,94.35,1.67,2.76,9.54,6.28,2,36,119171.3861,0,0,0,0,1,0,0
1311,1138.83,1.748237357,1,790.1,27.72,5.5,35.17,8.28,93.1,1.99,3.11,9.37,6.67,2,31,67840.76281,0,0,1,0,0,0,1
6199,1356.81,3.258387579,4,472.25,1.61,7.17,46.49,11.41,96.46,1.27,5.96,6.62,6.91,1,3,532605.1107,1,0,0,0,0,1,0
668,834.23,3.28414431,3,551.58,19.97,6.52,64.65,19.2,82.62,2.04,3.25,8.81,6.97,2,29,305484.4248,0,0,0,0,0,1,0
253,823.43,1.045248324,3,723.64,13.51,8.06,5.04,30.86,96.3,1.3,5.39,8.13,5.61,1,12,93361.72987,0,0,0,0,0,0,0
5168,1487.6,2.934959211,2,660.53,17.89,6.97,39.4,14.97,99.9,1.03,7.9,10.0,6.86,1,18,298730.5564,1,0,0,0,0,1,0
5715,1117.95,2.118546351,3,605.64,11.89,9.35,12.49,4.12,99.9,2.39,6.45,6.38,2.52,1,16,360823.0107,1,0,0,0,0,0,0
5588,900.27,3.608167067,5,199.73,20.22,7.61,48.95,4.32,92.82,2.22,8.65,10.0,9.17,1,16,478849.8809,1,1,0,0,0,0,1
2690,854.43,1.769117831,2,751.82,13.6,5.24,84.0,34.48,97.45,1.45,8.55,8.72,7.48,1,19,88104.54771,0,0,0,0,0,1,0
4641,1255.38,3.070620869,4,482.12,54.16,8.53,19.94,3.53,93.38,1.08,6.82,9.91,9.58,1,17,429919.0157,1,1,0,0,0,1,0
6621,1567.15,1.917796498,2,359.45,31.82,7.98,140.07,20.34,96.16,0.97,6.21,5.59,6.02,2,46,172077.3012,1,0,0,1,0,0,0
5045,1706.41,2.132458556,4,695.72,33.02,8.45,33.9,20.86,97.16,0.61,6.99,6.52,8.77,1,9,461722.6922,0,1,0,0,0,0,0
5667,1681.2,2.360848428,3,265.16,30.33,9.04,29.81,30.38,89.04,1.38,5.12,9.44,5.27,1,17,310854.2427,1,0,0,0,1,0,1
843,1153.38,1.032121778,1,843.0,6.17,3.17,2.35,40.3,84.45,2.14,0.07,3.82,4.95,1,15,67929.8374,0,0,0,0,0,0,0
4159,1572.46,1.122733271,3,792.09,30.2,4.22,9.53,22.68,95.51,1.57,9.42,5.54,9.19,1,16,293968.2249,1,0,0,0,1,0,0
4509,1291.47,1.0,3,259.1,19.63,7.94,64.39,4.13,97.63,1.87,8.61,9.08,9.69,1,18,366209.5049,1,0,0,0,1,0,0
6528,1481.34,1.0,5,794.84,22.49,9.69,82.49,1.91,90.31,2.15,5.85,4.1,7.51,1,14,367907.4653,1,0,1,0,0,0,1
3374,806.87,1.542992759,3,429.91,42.53,7.62,45.94,28.58,92.6,2.51,4.4,5.97,5.49,1,12,101172.2102,0,1,1,0,0,0,1
3394,634.94,1.0,2,68.44,68.17,4.29,78.63,5.01,98.52,2.08,3.43,0.19,3.01,1,18,110874.2388,0,0,0,0,0,1,0
884,1159.89,1.270642072,2,868.14,23.36,8.43,54.88,3.98,94.85,1.45,2.76,3.85,0.35,1,9,93757.27093,0,0,0,0,0,0,1
4547,1260.53,1.403670698,4,594.33,28.69,6.93,20.67,0.98,89.45,1.22,5.31,5.63,7.32,1,5,393042.4874,0,0,1,0,0,0,0
5354,1928.68,2.366514313,3,301.85,22.35,8.03,57.05,19.88,99.9,0.93,6.93,10.0,7.86,2,17,439322.9316,1,0,0,0,0,1,0
3996,550.0,3.633748742,3,285.58,33.56,5.16,0.2,28.01,99.79,0.99,3.05,8.1,8.41,1,14,271324.9181,1,0,0,0,0,1,0
4752,1040.56,1.0,3,81.47,8.89,10.0,32.37,12.19,99.9,0.79,8.66,10.0,6.51,1,29,463928.0959,1,1,0,0,1,0,0
1879,857.2,2.327397291,3,556.04,1.5,8.75,48.03,32.98,85.92,0.97,4.03,4.25,5.91,1,19,309914.7043,0,1,0,0,0,0,0
5677,1647.88,1.0,3,605.78,39.02,6.18,81.17,0.09,96.84,0.93,4.37,2.0,3.75,1,7,235491.2989,1,1,0,0,1,0,0
5582,1521.66,1.0,4,364.8,31.69,3.93,42.24,30.23,90.42,0.48,1.76,1.09,5.72,1,17,292060.6198,0,0,0,0,0,0,1
1485,550.0,1.364844596,5,236.62,20.36,8.9,62.2,13.45,92.61,2.19,5.61,3.98,3.62,2,27,159752.1044,0,0,0,1,0,0,1
5423,797.3,2.861444856,3,797.95,42.4,8.09,15.14,13.61,92.87,1.48,6.14,10.0,5.42,1,16,390607.6226,1,1,0,1,0,0,1
2417,692.78,2.087698039,3,547.68,49.8,10.0,25.17,15.01,99.47,0.97,7.45,10.0,9.43,1,9,152182.7922,0,0,0,0,1,0,0
2737,977.85,2.425019889,1,1071.73,39.1,4.25,101.54,8.43,94.81,1.28,3.8,1.08,3.23,1,8,90016.09141,0,1,0,0,0,0,1
2267,710.7,1.0,4,786.11,8.59,8.88,91.95,10.39,92.71,1.83,5.61,4.39,3.92,2,24,173729.0987,0,0,0,0,1,0,1
4173,1459.79,3.546818063,2,804.58,7.1,4.51,49.96,13.46,99.9,1.24,4.07,8.42,8.52,1,10,341522.1161,1,1,1,0,0,0,1
3368,1073.17,2.784915284,2,798.23,40.22,7.11,7.87,54.19,96.55,2.25,4.82,6.82,7.43,1,27,215957.4641,0,0,0,0,0,0,0
6165,1640.35,1.0,3,16.32,46.36,6.41,44.42,21.28,82.33,1.29,4.9,5.0,5.21,2,32,261062.2035,1,0,0,0,0,0,1
